"Name","Parent","Depth","FullName"
"jq","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\jq"
"jqm4.1","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\jqm4.1"
"JS","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\JS"
"mobile","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\mobile"
"NY","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\NY"
"oth_img","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\oth_img"
"pdf","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\pdf"
"Popup","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Popup"
"popupscript","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\popupscript"
"popup_script","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\popup_script"
"rd","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\rd"
"rpd","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\rpd"
"rpd2","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\rpd2"
"SCM_Mobile","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\SCM_Mobile"
"skyform162223k","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\skyform162223k"
"Table_Filter","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Table_Filter"
"TabSupport","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\TabSupport"
"vvip","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\vvip"
"windowfiles","scm_new","5","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\windowfiles"
"scm_new",".vs","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\.vs\scm_new"
"config","scm_new","7","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\.vs\scm_new\config"
"FileContentIndex","scm_new","7","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\.vs\scm_new\FileContentIndex"
"v17","scm_new","7","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\.vs\scm_new\v17"
"VBCode","App_Code","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\App_Code\VBCode"
"PublishProfiles","App_Data","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\App_Data\PublishProfiles"
"Jan_Common_Skin","App_Themes","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\App_Themes\Jan_Common_Skin"
"Images","Bus_Project","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Bus_Project\Images"
"images","Calendar","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Calendar\images"
"images","CSS","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\CSS\images"
"JS","DGV_js","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\DGV_js\JS"
"extras","JS","7","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\DGV_js\JS\extras"
"parsers","JS","7","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\DGV_js\JS\parsers"
"widgets","JS","7","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\DGV_js\JS\widgets"
"src","DGV_Scripts","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\DGV_Scripts\src"
"tip_balloon","DGV_Scripts","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\DGV_Scripts\tip_balloon"
"NEW","form162122k","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\form162122k\NEW"
"css3menu1","HtmlPage_files","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\HtmlPage_files\css3menu1"
"NewFolder1","images","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\images\NewFolder1"
"cal","Import","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Import\cal"
"Calendar","Import","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Import\Calendar"
"css","Import","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Import\css"
"images","Import","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Import\images"
"Img","Import","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Import\Img"
"jan_cal","Import","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Import\jan_cal"
"jquery","Import","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Import\jquery"
"js","Import","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Import\js"
"tooltip","Import","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Import\tooltip"
"images","Calendar","7","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Import\Calendar\images"
"images","css","7","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Import\css\images"
"Img","css","7","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Import\css\Img"
"css","j26","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\j26\css"
"img","j26","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\j26\img"
"js","j26","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\j26\js"
"slides","j26","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\j26\slides"
"Song","j26","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\j26\Song"
"images","jigmenu","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\jigmenu\images"
"js","jigmenu","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\jigmenu\js"
"images","jqm4.1","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\jqm4.1\images"
"icons-png","images","7","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\jqm4.1\images\icons-png"
"icons-svg","images","7","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\jqm4.1\images\icons-svg"
"Images","mobile","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\mobile\Images"
"images","Popup","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\Popup\images"
"images","popupscript","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\popupscript\images"
"CSS","SCM_Mobile","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\SCM_Mobile\CSS"
"image","SCM_Mobile","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\SCM_Mobile\image"
"images","SCM_Mobile","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\SCM_Mobile\images"
"JS","SCM_Mobile","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\SCM_Mobile\JS"
"oLD","SCM_Mobile","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\SCM_Mobile\oLD"
"CSS","oLD","7","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\SCM_Mobile\oLD\CSS"
"image","oLD","7","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\SCM_Mobile\oLD\image"
"images","oLD","7","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\SCM_Mobile\oLD\images"
"JS","oLD","7","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\SCM_Mobile\oLD\JS"
"css","TabSupport","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\TabSupport\css"
"images","TabSupport","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\TabSupport\images"
"js","TabSupport","6","L:\Common2\EDP\11feb26 scm\SCM_Update Project\scm_new\TabSupport\js"
"BAM","AARU","3","L:\Common2\EDP\AARU\BAM"
"PRESENTATION","AARU","3","L:\Common2\EDP\AARU\PRESENTATION"
"Works","AARU","3","L:\Common2\EDP\AARU\Works"
"AARATHYA REPORTS","Works","4","L:\Common2\EDP\AARU\Works\AARATHYA REPORTS"
"amr roaming test2","AMR","3","L:\Common2\EDP\AMR\amr roaming test2"
"amr testing_5.4.26","AMR","3","L:\Common2\EDP\AMR\amr testing_5.4.26"
"archived","amr testing_5.4.26","4","L:\Common2\EDP\AMR\amr testing_5.4.26\archived"
"5s standartion","Ananthi","3","L:\Common2\EDP\Ananthi\5s standartion"
"inhouse-new","Ananthi","3","L:\Common2\EDP\Ananthi\inhouse-new"
"JCISA","Ananthi","3","L:\Common2\EDP\Ananthi\JCISA"
"assets","5s standartion","4","L:\Common2\EDP\Ananthi\5s standartion\assets"
"image","5s standartion","4","L:\Common2\EDP\Ananthi\5s standartion\image"
"obj","5s standartion","4","L:\Common2\EDP\Ananthi\5s standartion\obj"
"images","assets","5","L:\Common2\EDP\Ananthi\5s standartion\assets\images"
"Release","obj","5","L:\Common2\EDP\Ananthi\5s standartion\obj\Release"
"Package","Release","6","L:\Common2\EDP\Ananthi\5s standartion\obj\Release\Package"
"PackageTmp","Package","7","L:\Common2\EDP\Ananthi\5s standartion\obj\Release\Package\PackageTmp"
"assets","PackageTmp","8","L:\Common2\EDP\Ananthi\5s standartion\obj\Release\Package\PackageTmp\assets"
"image","PackageTmp","8","L:\Common2\EDP\Ananthi\5s standartion\obj\Release\Package\PackageTmp\image"
"obj","PackageTmp","8","L:\Common2\EDP\Ananthi\5s standartion\obj\Release\Package\PackageTmp\obj"
"images","assets","9","L:\Common2\EDP\Ananthi\5s standartion\obj\Release\Package\PackageTmp\assets\images"
"Release","obj","9","L:\Common2\EDP\Ananthi\5s standartion\obj\Release\Package\PackageTmp\obj\Release"
"Package","Release","10","L:\Common2\EDP\Ananthi\5s standartion\obj\Release\Package\PackageTmp\obj\Release\Package"
"PackageTmp","Package","11","L:\Common2\EDP\Ananthi\5s standartion\obj\Release\Package\PackageTmp\obj\Release\Package\PackageTmp"
"assets","PackageTmp","12","L:\Common2\EDP\Ananthi\5s standartion\obj\Release\Package\PackageTmp\obj\Release\Package\PackageTmp\assets"
"image","PackageTmp","12","L:\Common2\EDP\Ananthi\5s standartion\obj\Release\Package\PackageTmp\obj\Release\Package\PackageTmp\image"
"images","assets","13","L:\Common2\EDP\Ananthi\5s standartion\obj\Release\Package\PackageTmp\obj\Release\Package\PackageTmp\assets\images"
"Backup","inhouse-new","4","L:\Common2\EDP\Ananthi\inhouse-new\Backup"
"inhouse-new","inhouse-new","4","L:\Common2\EDP\Ananthi\inhouse-new\inhouse-new"
"inhouse-new","Backup","5","L:\Common2\EDP\Ananthi\inhouse-new\Backup\inhouse-new"
"images","inhouse-new","6","L:\Common2\EDP\Ananthi\inhouse-new\Backup\inhouse-new\images"
"resources","inhouse-new","6","L:\Common2\EDP\Ananthi\inhouse-new\Backup\inhouse-new\resources"
"images","inhouse-new","5","L:\Common2\EDP\Ananthi\inhouse-new\inhouse-new\images"
"resources","inhouse-new","5","L:\Common2\EDP\Ananthi\inhouse-new\inhouse-new\resources"
"backend","Ananthi.K (OpenAI)","3","L:\Common2\EDP\Ananthi.K (OpenAI)\backend"
"Dealer_Dubai_new","Ananthi.K (OpenAI)","3","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new"
"dms-fullstack","Ananthi.K (OpenAI)","3","L:\Common2\EDP\Ananthi.K (OpenAI)\dms-fullstack"
"englishtoVita","Ananthi.K (OpenAI)","3","L:\Common2\EDP\Ananthi.K (OpenAI)\englishtoVita"
"English_to_Viet_New","Ananthi.K (OpenAI)","3","L:\Common2\EDP\Ananthi.K (OpenAI)\English_to_Viet_New"
"file_upload_sfdc","Ananthi.K (OpenAI)","3","L:\Common2\EDP\Ananthi.K (OpenAI)\file_upload_sfdc"
"new_offline_card","Ananthi.K (OpenAI)","3","L:\Common2\EDP\Ananthi.K (OpenAI)\new_offline_card"
"new_offline_cards","Ananthi.K (OpenAI)","3","L:\Common2\EDP\Ananthi.K (OpenAI)\new_offline_cards"
"New_offline_card_18.3","Ananthi.K (OpenAI)","3","L:\Common2\EDP\Ananthi.K (OpenAI)\New_offline_card_18.3"
"Order_Entry","Ananthi.K (OpenAI)","3","L:\Common2\EDP\Ananthi.K (OpenAI)\Order_Entry"
"VIETNAME OA","Ananthi.K (OpenAI)","3","L:\Common2\EDP\Ananthi.K (OpenAI)\VIETNAME OA"
"bin","backend","4","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin"
"Controllers","backend","4","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\Controllers"
"Data","backend","4","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\Data"
"DTOs","backend","4","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\DTOs"
"Middleware","backend","4","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\Middleware"
"Models","backend","4","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\Models"
"obj","backend","4","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\obj"
"Properties","backend","4","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\Properties"
"Services","backend","4","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\Services"
"{Controllers,Models,Services,DTOs,Middleware,Data,Helpers}","backend","4","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\{Controllers,Models,Services,DTOs,Middleware,Data,Helpers}"
"Debug","bin","5","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug"
"net8.0","Debug","6","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0"
"cs","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\cs"
"de","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\de"
"es","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\es"
"fr","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\fr"
"it","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\it"
"ja","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\ja"
"ko","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\ko"
"pl","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\pl"
"pt-BR","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\pt-BR"
"ru","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\ru"
"runtimes","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\runtimes"
"tr","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\tr"
"zh-Hans","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\zh-Hans"
"zh-Hant","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\zh-Hant"
"unix","runtimes","8","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\runtimes\unix"
"win","runtimes","8","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\runtimes\win"
"win-arm","runtimes","8","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\runtimes\win-arm"
"win-arm64","runtimes","8","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\runtimes\win-arm64"
"win-x64","runtimes","8","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\runtimes\win-x64"
"win-x86","runtimes","8","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\runtimes\win-x86"
"lib","unix","9","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\runtimes\unix\lib"
"net6.0","lib","10","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\runtimes\unix\lib\net6.0"
"lib","win","9","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\runtimes\win\lib"
"net6.0","lib","10","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\runtimes\win\lib\net6.0"
"native","win-arm","9","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\runtimes\win-arm\native"
"native","win-arm64","9","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\runtimes\win-arm64\native"
"native","win-x64","9","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\runtimes\win-x64\native"
"native","win-x86","9","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\bin\Debug\net8.0\runtimes\win-x86\native"
"Debug","obj","5","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\obj\Debug"
"net8.0","Debug","6","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\obj\Debug\net8.0"
"EndpointInfo","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\obj\Debug\net8.0\EndpointInfo"
"ref","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\obj\Debug\net8.0\ref"
"refint","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\obj\Debug\net8.0\refint"
"staticwebassets","net8.0","7","L:\Common2\EDP\Ananthi.K (OpenAI)\backend\obj\Debug\net8.0\staticwebassets"
"Addons","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Addons"
"App_Code","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\App_Code"
"App_Data","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\App_Data"
"App_LocalResources","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\App_LocalResources"
"App_Themes","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\App_Themes"
"ASRN","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\ASRN"
"assets","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\assets"
"auto_comp","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\auto_comp"
"Bin","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Bin"
"Branches","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Branches"
"cal","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\cal"
"calendar","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\calendar"
"ChartData","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\ChartData"
"Charts","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Charts"
"css","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\css"
"css2","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\css2"
"Customer","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Customer"
"Diwali","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Diwali"
"edi_excel","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\edi_excel"
"edi_stock_files","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\edi_stock_files"
"Export","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Export"
"Export_Invoices","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Export_Invoices"
"ff","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\ff"
"gg","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\gg"
"greet","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\greet"
"GREET2","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\GREET2"
"HO","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\HO"
"ie","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\ie"
"images","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\images"
"img","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\img"
"ImgNew","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\ImgNew"
"Info","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Info"
"ipd2","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\ipd2"
"jan_Cal","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\jan_Cal"
"js","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\js"
"Jvideos","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Jvideos"
"Manual","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Manual"
"menu","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\menu"
"Menu2","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Menu2"
"Menus","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Menus"
"Modal","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Modal"
"Movies","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Movies"
"New folder","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\New folder"
"New_CSS","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\New_CSS"
"New_Export_Order","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\New_Export_Order"
"New_Prod","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\New_Prod"
"ny","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\ny"
"nyimg","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\nyimg"
"PDFs","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\PDFs"
"POPUP","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\POPUP"
"Products","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Products"
"Quotation","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Quotation"
"REF","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\REF"
"rpd","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\rpd"
"rpdold","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\rpdold"
"ScreenShots","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\ScreenShots"
"services","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\services"
"Stock","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Stock"
"Toast","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Toast"
"tod","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\tod"
"Tutorial","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Tutorial"
"Tutorial2","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Tutorial2"
"WebCharts","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\WebCharts"
"windowfiles","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\windowfiles"
"xml","Dealer_Dubai_new","4","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\xml"
"BIP-PART A COMMON_files","Addons","5","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Addons\BIP-PART A COMMON_files"
"Oracle","App_Code","5","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\App_Code\Oracle"
"PublishProfiles","App_Data","5","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\App_Data\PublishProfiles"
"Janatics_CRM_Controls","App_Themes","5","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\App_Themes\Janatics_CRM_Controls"
"SkinFile","App_Themes","5","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\App_Themes\SkinFile"
"ar","Bin","5","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Bin\ar"
"cs","Bin","5","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Bin\cs"
"de","Bin","5","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Bin\de"
"es","Bin","5","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Bin\es"
"fr","Bin","5","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Bin\fr"
"he","Bin","5","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Bin\he"
"hi","Bin","5","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Bin\hi"
"it","Bin","5","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Bin\it"
"ja","Bin","5","L:\Common2\EDP\Ananthi.K (OpenAI)\Dealer_Dubai_new\Bin\ja"
